2020.11.06,16:00,1.18895,1.18913,1.18515,1.18813,36646
2020.11.06,20:00,1.18814,1.18870,1.18720,1.18723,8790
2020.11.09,00:00,1.18901,1.18955,1.18772,1.18882,9788
2020.11.09,04:00,1.18881,1.18962,1.18803,1.18809,8365
2020.11.09,08:00,1.18810,1.18988,1.18651,1.18741,26160
2020.11.09,12:00,1.18741,1.19072,1.18602,1.18932,55321
2020.11.09,16:00,1.18929,1.19204,1.17957,1.18191,60912
2020.11.09,20:00,1.18190,1.18367,1.18032,1.18136,17620
2020.11.10,00:00,1.18106,1.18285,1.18073,1.18243,11161
2020.11.10,04:00,1.18245,1.18387,1.18230,1.18339,11384
2020.11.10,08:00,1.18338,1.18437,1.18005,1.18066,29832
2020.11.10,12:00,1.18067,1.18201,1.17799,1.18108,35175
2020.11.10,16:00,1.18105,1.18346,1.18014,1.18200,38719
2020.11.10,20:00,1.18201,1.18263,1.18037,1.18144,12106
2020.11.11,00:00,1.18144,1.18288,1.18069,1.18276,6550
2020.11.11,04:00,1.18277,1.18331,1.18214,1.18253,6772
2020.11.11,08:00,1.18253,1.18286,1.17800,1.17933,21618
2020.11.11,12:00,1.17931,1.17975,1.17540,1.17589,25498
2020.11.11,16:00,1.17587,1.17747,1.17458,1.17733,20000
2020.11.11,20:00,1.17735,1.17827,1.17695,1.17785,6293
2020.11.12,00:00,1.17732,1.17887,1.17724,1.17823,4765
2020.11.12,04:00,1.17821,1.17836,1.17681,1.17742,6896
2020.11.12,08:00,1.17741,1.18125,1.17590,1.18095,20929
2020.11.12,12:00,1.18094,1.18235,1.17902,1.18098,21711
2020.11.12,16:00,1.18099,1.18179,1.17874,1.18003,25199
2020.11.12,20:00,1.18002,1.18117,1.17963,1.18046,11275
2020.11.13,00:00,1.18046,1.18141,1.18002,1.18089,5072
2020.11.13,04:00,1.18086,1.18102,1.17992,1.18067,6112
2020.11.13,08:00,1.18068,1.18275,1.18009,1.18272,16311
2020.11.13,12:00,1.18272,1.18348,1.18086,1.18210,16343
2020.11.13,16:00,1.18211,1.18319,1.18136,1.18267,17606
2020.11.13,20:00,1.18269,1.18376,1.18244,1.18328,6753
2020.11.16,00:00,1.18397,1.18492,1.18251,1.18484,6083
2020.11.16,04:00,1.18486,1.18551,1.18454,1.18475,5147
2020.11.16,08:00,1.18474,1.18691,1.18405,1.18453,16146
2020.11.16,12:00,1.18454,1.18496,1.18144,1.18214,36275
2020.11.16,16:00,1.18216,1.18459,1.18192,1.18423,20907
2020.11.16,20:00,1.18422,1.18572,1.18371,1.18531,7097
2020.11.17,00:00,1.18494,1.18669,1.18494,1.18602,5311
2020.11.17,04:00,1.18601,1.18672,1.18542,1.18566,4867
2020.11.17,08:00,1.18566,1.18760,1.18428,1.18682,17403
2020.11.17,12:00,1.18682,1.18941,1.18656,1.18861,19553
2020.11.17,16:00,1.18863,1.18863,1.18575,1.18635,21970
2020.11.17,20:00,1.18634,1.18698,1.18607,1.18611,6994
2020.11.18,00:00,1.18611,1.18662,1.18507,1.18550,5088
2020.11.18,04:00,1.18549,1.18775,1.18538,1.18737,6356
2020.11.18,08:00,1.18737,1.18915,1.18694,1.18885,17007
2020.11.18,12:00,1.18884,1.18886,1.18516,1.18598,20856
2020.11.18,16:00,1.18598,1.18772,1.18545,1.18699,19505
2020.11.18,20:00,1.18698,1.18705,1.18495,1.18537,9023
2020.11.19,00:00,1.18540,1.18565,1.18322,1.18432,6445
2020.11.19,04:00,1.18431,1.18523,1.18411,1.18507,6416
2020.11.19,08:00,1.18507,1.18526,1.18218,1.18300,20009
2020.11.19,12:00,1.18299,1.18418,1.18166,1.18306,18819
2020.11.19,16:00,1.18307,1.18511,1.18188,1.18466,20127
2020.11.19,20:00,1.18467,1.18826,1.18466,1.18738,9197
2020.11.20,00:00,1.18738,1.18784,1.18655,1.18769,4383
2020.11.20,04:00,1.18770,1.18910,1.18709,1.18844,5719
2020.11.20,08:00,1.18844,1.18892,1.18564,1.18595,18553
2020.11.20,12:00,1.18592,1.18786,1.18515,1.18682,18014
2020.11.20,16:00,1.18681,1.18761,1.18504,1.18545,16560
2020.11.20,20:00,1.18544,1.18636,1.18500,1.18558,6927
2020.11.23,00:00,1.18522,1.18784,1.18502,1.18769,3715
2020.11.23,04:00,1.18768,1.18774,1.18716,1.18770,2805
2020.11.23,08:00,1.18770,1.18831,1.18632,1.18781,16459
2020.11.23,12:00,1.18779,1.19062,1.18758,1.18998,19564
2020.11.23,16:00,1.19000,1.19009,1.18001,1.18414,31987
2020.11.23,20:00,1.18418,1.18482,1.18352,1.18409,8591
